	yuanlai	yuce	shaixuan
石斛、枳壳。石斛。甘。枳壳。酸,苦。石斛。微寒。枳壳。微寒。石斛。肾,胃,肺。滋阴,润肺,明目,强腰,生津,清热枳壳肺,胃,大肠,肝,脾消积,理气,行滞,宽胸。	0	0	0
淡豆豉、川贝母。淡豆豉。辛,苦。川贝母。甘。淡豆豉。平。川贝母。微寒。淡豆豉。心,膀胱,三焦,胃,小肠,肺。解肌,除烦川贝母心,肺清热,化痰,散结,消肿,止咳,润肺。	0	0	0
甜瓜子、小蓟。甜瓜子。甘。小蓟。甘,微苦。甜瓜子。寒。小蓟。凉。甜瓜子。大肠,肺,胃。清肺,散结,润肠小蓟肝,脾止血,清热,凉血,消肿。	0	0	0
牛黄、浮萍。牛黄。苦,甘。浮萍。辛。牛黄。凉。浮萍。寒。牛黄。心,肝。清热,开窍,清心,解毒浮萍肺,膀胱解表,止痒,利水,清热,解毒,消肿,发汗,透疹。	0	0	0
甜瓜子、川贝母。甜瓜子。甘。川贝母。甘。甜瓜子。寒。川贝母。微寒。甜瓜子。大肠,肺,胃。清肺,散结,润肠川贝母心,肺清热,化痰,散结,消肿,止咳,润肺。	0	0	0
半夏、人参。半夏：辛、温、有毒。人参：甘微苦、温。 。半夏：归脾、胃经。人参：归脾、肺经。 半夏：燥湿化痰，降逆止呕，消痞散结。人参：大补元气，固脱生津，安神。 。	0	1	-1
伏龙肝、补骨脂。伏龙肝。辛。补骨脂。辛,苦。伏龙肝。温。补骨脂。温。伏龙肝。肝,胃,脾。温中,止呕,止泻,止血补骨脂脾,心包,肾,胃,肺助阳,温脾,止泻,补肾,平喘,纳气。	0	0	0
麻黄、当归。麻黄。辛,微苦。当归。苦,辛,甘。麻黄。温。当归。温。麻黄。膀胱,肺。解表,发汗,利水,宣肺,平喘,消肿当归心,肝,脾活血,补血,止痛,润燥,滑肠,调经。	0	0	0
板蓝根、独活。板蓝根。苦。独活。辛,苦。板蓝根。寒。独活。0。板蓝根。肝,胃。解毒,凉血,清热,利咽独活膀胱,肾祛风,止痛,散寒。	0	0	0
大戟、枸杞子。大戟。苦,辛。枸杞子。甘。大戟。寒。枸杞子。平。大戟。膀胱,脾,肺,肾,肝。散结,消肿,泻水,逐饮枸杞子肝,肺,肾润肺。	0	0	0
木蝴蝶、罂粟壳。木蝴蝶。微苦,甘。罂粟壳。涩,酸。木蝴蝶。微寒。罂粟壳。寒。木蝴蝶。肝,胃,肺。生肌,利咽,润肺,疏肝,和胃,敛疮罂粟壳大肠,肺,肾固肾,止痛,敛肺,涩肠。	0	0	0
浙贝母、木香。浙贝母。苦。木香。苦,辛。浙贝母。寒。木香。温。浙贝母。心,肺。清热,化痰,止咳,散结,降气,消肿木香胃,脾,肺行气,止痛。	0	0	0
川牛膝、黄精。川牛膝。甘,微苦。黄精。甘。川牛膝。平。黄精。平。川牛膝。肝,肾。活血,祛风黄精脾,肺,肾润肺。	0	0	0
柿蒂、皂角刺。柿蒂。涩,苦。皂角刺。辛。柿蒂。平。皂角刺。温。柿蒂。胃。降逆皂角刺肺,肝搜风,杀虫。	0	0	0
楮实、川贝母。楮实。甘。川贝母。甘。楮实。寒。川贝母。微寒。楮实。肝,脾,肾。清肝,利水,明目,健脾川贝母心,肺清热,化痰,散结,消肿,止咳,润肺。	0	0	0
大蒜、马鞭草。大蒜。辛。马鞭草。辛,苦。大蒜。温。马鞭草。微寒。大蒜。大肠,肺,胃,脾。温中,杀虫,解毒,行滞马鞭草肝,脾解毒,消肿,活血,利水,清热,截疟,通经。	0	0	0
麻黄根、赤石脂。麻黄根。微苦,甘。赤石脂。甘,酸,涩。麻黄根。平。赤石脂。温。麻黄根。肺。止汗赤石脂心,脾,胃,大肠止血,收敛,敛疮,生肌,涩肠。	0	0	0
胡桃仁、马鞭草。胡桃仁。甘,涩。马鞭草。辛,苦。胡桃仁。温。马鞭草。微寒。胡桃仁。肝,肺,肾。温肺,润肠,通便,补肾,固精马鞭草肝,脾解毒,消肿,活血,利水,清热,截疟,通经。	0	0	0
姜黄、益母草。姜黄。苦,辛。益母草。辛,苦。姜黄。温。益母草。0。姜黄。肝,脾。通经,破血,行气,止痛益母草心包,肾,肝利尿,解毒,消肿,调经,清热,活血。	0	0	0
伏龙肝、佩兰。伏龙肝。辛。佩兰。辛。伏龙肝。温。佩兰。平。伏龙肝。肝,胃,脾。温中,止呕,止泻,止血佩兰脾,胃解暑,和中,辟秽。	0	0	0
藜芦、丝瓜络。藜芦。苦,辛。丝瓜络。苦。藜芦。寒。丝瓜络。凉。藜芦。肝,胃,肺。杀虫丝瓜络肝,胃,肺消肿,解毒,通经。	0	0	0
前胡、仙鹤草。前胡。辛,苦。仙鹤草。苦。前胡。微寒。仙鹤草。平。前胡。肝,脾,肺。降气,化痰仙鹤草肝,脾,肺收敛,止血,杀虫,止痢。	0	0	0
五加皮、川牛膝。五加皮。微甘,苦,辛。川牛膝。甘,微苦。五加皮。温。川牛膝。平。五加皮。肾,肝。祛风,补肝,强筋,活血川牛膝肝,肾活血,祛风。	0	0	0
枳实、厚朴。枳实：苦、寒。厚朴：苦辛、温。 。枳实：归脾、胃经。厚朴：归脾、胃、大肠经。 枳实：破气，散痞，泻痰，消积。厚朴：温中，下气，燥湿，消痰。 。	0	1	-1
厚朴花、独活。厚朴花。辛,微苦。独活。辛,苦。厚朴花。温。独活。0。厚朴花。胃,脾,肺。行气独活膀胱,肾祛风,止痛,散寒。	0	0	0
藿香、大黄。藿香。辛。大黄。苦。藿香。微温。大黄。寒。藿香。脾,胃,肺。解表,和胃,祛暑大黄肝,胃,大肠,脾攻积,凉血,解毒,泻火。	0	0	0
绿豆、侧柏叶。绿豆。甘。侧柏叶。涩,苦。绿豆。寒。侧柏叶。微寒。绿豆。心,胃。解毒,利水,清热侧柏叶肝,大肠,肺止咳,祛风,祛痰,凉血,止血。	0	0	0
小蓟、石斛。小蓟。甘,微苦。石斛。甘。小蓟。凉。石斛。微寒。小蓟。肝,脾。止血,清热,凉血,消肿石斛肾,胃,肺滋阴,润肺,明目,强腰,生津,清热。	0	0	0
藜芦、地锦草。藜芦。苦,辛。地锦草。辛。藜芦。寒。地锦草。平。藜芦。肝,胃,肺。杀虫地锦草肝,膀胱,胃,大肠,肺清热,活血,退黄,解毒,止血。	0	0	0
竹叶、石菖蒲。竹叶。淡,甘。石菖蒲。辛,苦。竹叶。寒。石菖蒲。微温。竹叶。心,胃,肺。清热,除烦,利尿,生津石菖蒲心,脾,肝开窍,化痰,行气,消肿,止痛,祛风。	0	0	0
石斛、龙胆草。石斛。甘。龙胆草。苦。石斛。微寒。龙胆草。寒。石斛。肾,胃,肺。滋阴,润肺,明目,强腰,生津,清热龙胆草肝,胆定惊,清热。	0	0	0
白果、太子参。白果。涩,苦,甘。太子参。微苦,甘。白果。平。太子参。微寒。白果。肾,肺。止带,敛肺,缩尿太子参肺生津。	0	0	0
荷叶、牛黄。荷叶。涩,苦。牛黄。苦,甘。荷叶。平。牛黄。凉。荷叶。心,肝,胆,肺,脾。散瘀,止血,清热,解暑牛黄心,肝清热,开窍,清心,解毒。	0	0	0
分心木、绿豆。分心木。苦,涩。绿豆。甘。分心木。平。绿豆。寒。分心木。肾,脾。止带,止泻,缩尿,止血绿豆心,胃解毒,利水,清热。	0	0	0
香附、葶苈子。香附。辛。葶苈子。辛,苦。香附。微寒。葶苈子。寒。香附。肝,胃,三焦,脾,肺。调经,安胎,解郁,理气,止痛葶苈子心,肝,肺,胃,膀胱消肿,泻肺,降气,祛痰,利水,平喘。	0	0	0
罂粟壳、桑寄生。罂粟壳。涩,酸。桑寄生。甘,苦。罂粟壳。寒。桑寄生。平。罂粟壳。大肠,肺,肾。固肾,止痛,敛肺,涩肠桑寄生肝,肾补肝,祛风,安胎,强筋。	1	0	1
土贝母、大戟。土贝母。苦。大戟。苦,辛。土贝母。凉。大戟。寒。土贝母。脾,肺。清热,散结,化痰大戟膀胱,脾,肺,肾,肝散结,消肿,泻水,逐饮。	0	0	0
旋覆花、莪术。旋覆花。苦,辛,咸。莪术。辛,苦。旋覆花。微温。莪术。温。旋覆花。胃,大肠,肺。降气,止呕莪术脾破血,行气,消积,止痛。	1	0	1
大蓟、粳米。大蓟。微苦,甘。粳米。甘。大蓟。凉。粳米。平。大蓟。心,肝。止血,消肿,凉血粳米胃,肺,脾补气,健脾,除烦,止泻。	0	0	0
荷梗、秦皮。荷梗。苦。秦皮。苦,涩。荷梗。平。秦皮。寒。荷梗。脾,膀胱。解暑,清热,理气秦皮大肠清热,明目,清肝,平喘,止咳。	0	0	0
天麻、刺蒺藜。天麻。甘,辛。刺蒺藜。辛,苦。天麻。平。刺蒺藜。平。天麻。心,肝,胆,膀胱,肾,脾。祛风,平肝,止痉,通络刺蒺藜心,肝,肾,肺平肝,祛风,解郁,明目。	0	0	0
大戟、女贞子。大戟。苦,辛。女贞子。苦,甘。大戟。寒。女贞子。凉。大戟。膀胱,脾,肺,肾,肝。散结,消肿,泻水,逐饮女贞子肝,肾明目,清虚热。	0	0	0
姜黄、淫羊藿。姜黄。苦,辛。淫羊藿。甘,辛。姜黄。温。淫羊藿。温。姜黄。肝,脾。通经,破血,行气,止痛淫羊藿肾,肝补肾,祛风,强筋,除湿。	0	0	0
白鲜皮、枸杞子。白鲜皮。咸,苦。枸杞子。甘。白鲜皮。寒。枸杞子。平。白鲜皮。脾,小肠,膀胱,胃,肺。祛风,清热,止痒,解毒枸杞子肝,肺,肾润肺。	0	0	0
川牛膝、葱白。川牛膝。甘,微苦。葱白。辛。川牛膝。平。葱白。温。川牛膝。肝,肾。活血,祛风葱白胃,肺杀虫,通阳,解毒。	0	0	0
荷叶、炮姜。荷叶。涩,苦。炮姜。苦,辛。荷叶。平。炮姜。温。荷叶。心,肝,胆,肺,脾。散瘀,止血,清热,解暑炮姜肝,脾,胃温经,止泻,止血,温中。	0	0	0
马鞭草、白薇。马鞭草。辛,苦。白薇。苦,咸。马鞭草。微寒。白薇。寒。马鞭草。肝,脾。解毒,消肿,活血,利水,清热,截疟,通经白薇胃,肺解毒,利尿,疗疮,通淋,清热。	0	0	0
丝瓜络、大戟。丝瓜络。苦。大戟。苦,辛。丝瓜络。凉。大戟。寒。丝瓜络。肝,胃,肺。消肿,解毒,通经大戟膀胱,脾,肺,肾,肝散结,消肿,泻水,逐饮。	0	0	0
厚朴花、川贝母。厚朴花。辛,微苦。川贝母。甘。厚朴花。温。川贝母。微寒。厚朴花。胃,脾,肺。行气川贝母心,肺清热,化痰,散结,消肿,止咳,润肺。	0	0	0
绿豆、土贝母。绿豆。甘。土贝母。苦。绿豆。寒。土贝母。凉。绿豆。心,胃。解毒,利水,清热土贝母脾,肺清热,散结,化痰。	0	0	0
萹蓄、赤石脂。萹蓄。苦。赤石脂。甘,酸,涩。萹蓄。微寒。赤石脂。温。萹蓄。大肠,膀胱。通淋,止痒,杀虫,利水赤石脂心,脾,胃,大肠止血,收敛,敛疮,生肌,涩肠。	0	0	0
木蝴蝶、鹿角胶。木蝴蝶。微苦,甘。鹿角胶。咸,甘。木蝴蝶。微寒。鹿角胶。温。木蝴蝶。肝,胃,肺。生肌,利咽,润肺,疏肝,和胃,敛疮鹿角胶肝,肾止血,益精,益精血,安胎。	0	0	0
石灰、萹蓄。石灰。涩,苦,辛。萹蓄。苦。石灰。温。萹蓄。微寒。石灰。肝。止痒,杀虫,敛疮,止血,解毒萹蓄大肠,膀胱通淋,止痒,杀虫,利水。	0	0	0
绿豆、皂荚子。绿豆。甘。皂荚子。辛。绿豆。寒。皂荚子。温。绿豆。心,胃。解毒,利水,清热皂荚子大肠,肺祛风,散热,散结,润肠,通便,化痰。	0	0	0
淡豆豉、白薇。淡豆豉。辛,苦。白薇。苦,咸。淡豆豉。平。白薇。寒。淡豆豉。心,膀胱,三焦,胃,小肠,肺。解肌,除烦白薇胃,肺解毒,利尿,疗疮,通淋,清热。	0	0	0
细辛、赤芍。细辛。辛。赤芍。苦。细辛。温。赤芍。微寒。细辛。心,胆,肺,肾,脾,肝。温肺,止痛,祛风,散寒赤芍肝,脾凉血,清热,活血。	0	0	0
荷叶、厚朴花。荷叶。涩,苦。厚朴花。辛,微苦。荷叶。平。厚朴花。温。荷叶。心,肝,胆,肺,脾。散瘀,止血,清热,解暑厚朴花胃,脾,肺行气。	0	0	0
淡豆豉、浮萍。淡豆豉。辛,苦。浮萍。辛。淡豆豉。平。浮萍。寒。淡豆豉。心,膀胱,三焦,胃,小肠,肺。解肌,除烦浮萍肺,膀胱解表,止痒,利水,清热,解毒,消肿,发汗,透疹。	0	0	0
佩兰、石菖蒲。佩兰。辛。石菖蒲。辛,苦。佩兰。平。石菖蒲。微温。佩兰。脾,胃。解暑,和中,辟秽石菖蒲心,脾,肝开窍,化痰,行气,消肿,止痛,祛风。	0	0	0
羚羊角、牛黄。羚羊角。咸。牛黄。苦,甘。羚羊角。寒。牛黄。凉。羚羊角。心,肝。明目,清肝,解毒,凉血,平肝牛黄心,肝清热,开窍,清心,解毒。	0	0	0
伏龙肝、枸杞子。伏龙肝。辛。枸杞子。甘。伏龙肝。温。枸杞子。平。伏龙肝。肝,胃,脾。温中,止呕,止泻,止血枸杞子肝,肺,肾润肺。	0	0	0
白果、罂粟壳。白果。涩,苦,甘。罂粟壳。涩,酸。白果。平。罂粟壳。寒。白果。肾,肺。止带,敛肺,缩尿罂粟壳大肠,肺,肾固肾,止痛,敛肺,涩肠。	0	0	0
淫羊藿、薤白。淫羊藿。甘,辛。薤白。辛,苦。淫羊藿。温。薤白。0。淫羊藿。肾,肝。补肾,祛风,强筋,除湿薤白心,大肠,胃,肺宽胸,通阳,散结,理气。	1	0	1
大黄、厚朴。大黄：苦、寒。厚朴：苦辛、温。 。大黄：归胃、大肠、肝经。厚朴：归脾、胃、大肠经。 大黄：泻热毒，破积滞，行瘀血。厚朴：温中，下气，燥湿，消痰。 。	0	1	-1
禹余粮、浮萍。禹余粮。咸。浮萍。辛。禹余粮。平,寒。浮萍。寒。禹余粮。大肠,胃,脾。涩肠,止带,止血浮萍肺,膀胱解表,止痒,利水,清热,解毒,消肿,发汗,透疹。	1	0	1
白薇、石斛。白薇。苦,咸。石斛。甘。白薇。寒。石斛。微寒。白薇。胃,肺。解毒,利尿,疗疮,通淋,清热石斛肾,胃,肺滋阴,润肺,明目,强腰,生津,清热。	0	0	0
骨碎补、佩兰。骨碎补。苦。佩兰。辛。骨碎补。温。佩兰。平。骨碎补。肾,肝。补肾,活血,止痛佩兰脾,胃解暑,和中,辟秽。	0	0	0
羚羊角、秦皮。羚羊角。咸。秦皮。苦,涩。羚羊角。寒。秦皮。寒。羚羊角。心,肝。明目,清肝,解毒,凉血,平肝秦皮大肠清热,明目,清肝,平喘,止咳。	0	0	0
鹿角胶、珍珠母。鹿角胶。咸,甘。珍珠母。甘,咸。鹿角胶。温。珍珠母。寒。鹿角胶。肝,肾。止血,益精,益精血,安胎珍珠母心,肝明目,清肝,平肝,安神,潜阳,定惊。	0	0	0
萆薢、石灰。萆薢。苦。石灰。涩,苦,辛。萆薢。平。石灰。温。萆薢。肝,胃,膀胱。祛风石灰肝止痒,杀虫,敛疮,止血,解毒。	0	0	0
骨碎补、小蓟。骨碎补。苦。小蓟。甘,微苦。骨碎补。温。小蓟。凉。骨碎补。肾,肝。补肾,活血,止痛小蓟肝,脾止血,清热,凉血,消肿。	0	0	0
丝瓜络、罂粟壳。丝瓜络。苦。罂粟壳。涩,酸。丝瓜络。凉。罂粟壳。寒。丝瓜络。肝,胃,肺。消肿,解毒,通经罂粟壳大肠,肺,肾固肾,止痛,敛肺,涩肠。	0	0	0
秦皮、沙参。秦皮。苦,涩。沙参。甘,微苦。秦皮。寒。沙参。微寒。秦皮。大肠。清热,明目,清肝,平喘,止咳沙参胃,肺生津,清热,化痰,润肺。	0	0	0
茯神、肉桂。茯神。甘,淡。肉桂。辛,甘。茯神。平。肉桂。热。茯神。心,脾。宁心,利水,安神肉桂心,肝,脾,肾通脉,温经,散寒,助阳,止痛。	0	0	0
大戟、熟地黄。大戟。苦,辛。熟地黄。甘。大戟。寒。熟地黄。温。大戟。膀胱,脾,肺,肾,肝。散结,消肿,泻水,逐饮熟地黄肝,肾补血,填髓,益精。	0	0	0
分心木、板蓝根。分心木。苦,涩。板蓝根。苦。分心木。平。板蓝根。寒。分心木。肾,脾。止带,止泻,缩尿,止血板蓝根肝,胃解毒,凉血,清热,利咽。	0	0	0
大戟、石决明。大戟。苦,辛。石决明。咸。大戟。寒。石决明。寒。大戟。膀胱,脾,肺,肾,肝。散结,消肿,泻水,逐饮石决明肝清热,明目,平肝。	0	0	0
陈皮、半夏。陈皮：辛、苦、温。半夏：辛、温、有毒。 。陈皮：归脾、肺经。半夏：归脾、胃经。 陈皮：理气，调中，燥湿，化痰。半夏：燥湿化痰，降逆止呕，消痞散结。 。	0	1	-1
白鲜皮、白头翁。白鲜皮。咸,苦。白头翁。苦。白鲜皮。寒。白头翁。寒。白鲜皮。脾,小肠,膀胱,胃,肺。祛风,清热,止痒,解毒白头翁胃,大肠凉血,解毒,止痢,杀虫,清热。	0	0	0
马鞭草、枳壳。马鞭草。辛,苦。枳壳。酸,苦。马鞭草。微寒。枳壳。微寒。马鞭草。肝,脾。解毒,消肿,活血,利水,清热,截疟,通经枳壳肺,胃,大肠,肝,脾消积,理气,行滞,宽胸。	0	0	0
荷梗、鹿角胶。荷梗。苦。鹿角胶。咸,甘。荷梗。平。鹿角胶。温。荷梗。脾,膀胱。解暑,清热,理气鹿角胶肝,肾止血,益精,益精血,安胎。	0	0	0
淡豆豉、胡黄连。淡豆豉。辛,苦。胡黄连。苦。淡豆豉。平。胡黄连。寒。淡豆豉。心,膀胱,三焦,胃,小肠,肺。解肌,除烦胡黄连肝,胃,大肠解毒,泻火,清热。	0	0	0
白果、楮实。白果。涩,苦,甘。楮实。甘。白果。平。楮实。寒。白果。肾,肺。止带,敛肺,缩尿楮实肝,脾,肾清肝,利水,明目,健脾。	0	0	0
禹余粮、麻黄根。禹余粮。咸。麻黄根。微苦,甘。禹余粮。平,寒。麻黄根。平。禹余粮。大肠,胃,脾。涩肠,止带,止血麻黄根肺止汗。	0	0	0
小蓟、地锦草。小蓟。甘,微苦。地锦草。辛。小蓟。凉。地锦草。平。小蓟。肝,脾。止血,清热,凉血,消肿地锦草肝,膀胱,胃,大肠,肺清热,活血,退黄,解毒,止血。	0	0	0
沙参、川贝母。沙参。甘,微苦。川贝母。甘。沙参。微寒。川贝母。微寒。沙参。胃,肺。生津,清热,化痰,润肺川贝母心,肺清热,化痰,散结,消肿,止咳,润肺。	0	0	0
楮实、绿豆。楮实。甘。绿豆。甘。楮实。寒。绿豆。寒。楮实。肝,脾,肾。清肝,利水,明目,健脾绿豆心,胃解毒,利水,清热。	0	0	0
太子参、萹蓄。太子参。微苦,甘。萹蓄。苦。太子参。微寒。萹蓄。微寒。太子参。肺。生津萹蓄大肠,膀胱通淋,止痒,杀虫,利水。	0	0	0
大蒜、龙胆草。大蒜。辛。龙胆草。苦。大蒜。温。龙胆草。寒。大蒜。大肠,肺,胃,脾。温中,杀虫,解毒,行滞龙胆草肝,胆定惊,清热。	0	0	0
淡豆豉、枸杞子。淡豆豉。辛,苦。枸杞子。甘。淡豆豉。平。枸杞子。平。淡豆豉。心,膀胱,三焦,胃,小肠,肺。解肌,除烦枸杞子肝,肺,肾润肺。	0	0	0
龟板、黄柏。龟板胶：甘咸、平。黄柏：苦、寒。 。龟板：归肝、肾经。黄柏：归肾、膀胱经。 龟板：滋阴，潜阳，补肾，健骨。黄柏：清热，燥湿，泻火，解毒。 。	0	1	-1
沙参、银柴胡。沙参。甘,微苦。银柴胡。甘。沙参。微寒。银柴胡。微寒。沙参。胃,肺。生津,清热,化痰,润肺银柴胡胃,肝清虚热,除疳热。	0	0	0
土贝母、白薇。土贝母。苦。白薇。苦,咸。土贝母。凉。白薇。寒。土贝母。脾,肺。清热,散结,化痰白薇胃,肺解毒,利尿,疗疮,通淋,清热。	0	0	0
胡桃仁、瞿麦。胡桃仁。甘,涩。瞿麦。苦。胡桃仁。温。瞿麦。寒。胡桃仁。肝,肺,肾。温肺,润肠,通便,补肾,固精瞿麦心,肝,膀胱,小肠通经,活血。	0	0	0
